Latitude,Longitude,NR_UE_Throughput_PDCP_DL,NR_UE_PCI_0,NR_UE_RB_Num_DL_0,NR_UE_Pathloss_DL_0,App_Throughput_DL,NR_UE_Power_Tx_PUSCH_0,NR_UE_RSRP_0,NR_UE_BLER_DL_0,NR_UE_NACK_Rate_DL_0,NR_UE_NACK_Rate_UL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_PCI_0,NR_UE_SINR_0,NR_UE_RSRQ_0,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Timing_Advance,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,loc_key,NR_UE_PCI_0_lat,NR_UE_PCI_0_lon,NR_UE_PCI_0_azimuth,NR_UE_PCI_0_height,NR_UE_PCI_0_bs_found,NR_UE_Nbr_PCI_0_lat,NR_UE_Nbr_PCI_0_lon,NR_UE_Nbr_PCI_0_azimuth,NR_UE_Nbr_PCI_0_height,NR_UE_Nbr_PCI_0_bs_found,NR_UE_Nbr_PCI_1_lat,NR_UE_Nbr_PCI_1_lon,NR_UE_Nbr_PCI_1_azimuth,NR_UE_Nbr_PCI_1_height,NR_UE_Nbr_PCI_1_bs_found,NR_UE_Nbr_PCI_2_lat,NR_UE_Nbr_PCI_2_lon,NR_UE_Nbr_PCI_2_azimuth,NR_UE_Nbr_PCI_2_height,NR_UE_Nbr_PCI_2_bs_found,NR_UE_PCI_0_distance,NR_UE_PCI_0_bearing,NR_UE_PCI_0_angle_offset,NR_UE_PCI_0_cos_offset,NR_UE_PCI_0_rsrp_weighted,NR_UE_Nbr_PCI_0_distance,NR_UE_Nbr_PCI_0_bearing,NR_UE_Nbr_PCI_0_angle_offset,NR_UE_Nbr_PCI_0_cos_offset,NR_UE_Nbr_PCI_0_rsrp_weighted,NR_UE_Nbr_PCI_1_distance,NR_UE_Nbr_PCI_1_bearing,NR_UE_Nbr_PCI_1_angle_offset,NR_UE_Nbr_PCI_1_cos_offset,NR_UE_Nbr_PCI_1_rsrp_weighted,NR_UE_Nbr_PCI_2_distance,NR_UE_Nbr_PCI_2_bearing,NR_UE_Nbr_PCI_2_angle_offset,NR_UE_Nbr_PCI_2_cos_offset,NR_UE_Nbr_PCI_2_rsrp_weighted
41.10728,29.02934,,48,,,,,-91.3,,,,,-91.8,76,4.4,-12.6,-13.2,,,,,,41.10728_29.02934,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,135.81058086996538,131.2990495959125,21.299049595912493,0.9316972529527418,-85.06395919458532,237.63325102173408,32.08806986966425,52.08806986966425,0.6144494899125965,-56.406463173976356,,,,,,,,,,
41.10728,29.02934,,48,,,,,-89.8,,,,,-93.8,76,5.1,-12.0,-14.1,,,,,,41.10728_29.02934,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,135.81058086996538,131.2990495959125,21.299049595912493,0.9316972529527418,-83.6664133151562,237.63325102173408,32.08806986966425,52.08806986966425,0.6144494899125965,-57.63536215380155,,,,,,,,,,
41.10727,29.0293,,48,,,,,-89.0,,,,,-91.8,76,6.4,-11.9,-13.6,,,,,,41.10727_29.0293,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,134.0613664440086,132.6015069170728,22.60150691707281,0.9232001095713377,-82.16480975184905,234.92159631183372,31.539639902450915,51.539639902450915,0.6219730427377802,-57.09712532332822,,,,,,,,,,
41.10727,29.0293,,48,,,,,-88.3,,,,,-92.1,76,6.2,-11.9,-14.3,,,,,,41.10727_29.0293,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,134.0613664440086,132.6015069170728,22.60150691707281,0.9232001095713377,-81.51856967514911,234.92159631183372,31.539639902450915,51.539639902450915,0.6219730427377802,-57.283717236149556,,,,,,,,,,
41.10725,29.02925,,48,,,,,-87.9,,,,,-92.7,76,6.5,-11.7,-15.4,,,,,,41.10725_29.02925,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,132.5586952916536,134.53506710485829,24.535067104858285,0.9097072930863545,-79.96327106229056,230.84742452096316,30.942225782758214,50.942225782758214,0.6301037063538824,-58.410613579004895,,,,,,,,,,
41.10725,29.02925,,48,,,,,-88.4,,,,,-89.6,76,6.6,-12.0,-14.1,,,,,,41.10725_29.02925,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,132.5586952916536,134.53506710485829,24.535067104858285,0.9097072930863545,-80.41812470883374,230.84742452096316,30.942225782758214,50.942225782758214,0.6301037063538824,-56.457292089307856,,,,,,,,,,
41.10722,29.02922,,48,,,,,-87.1,,,,,-87.8,76,7.0,-11.5,-13.8,,,,,,41.10722_29.02922,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,133.17104582041412,136.31685134377324,26.316851343773237,0.8963560793090811,-78.07261450782096,226.69436188350826,30.830886802664395,50.830886802664395,0.6316114565635162,-55.455485886276726,,,,,,,,,,
41.10722,29.02922,,48,,,,,-85.7,,,,,-90.1,76,6.4,-11.5,-14.7,,,,,,41.10722_29.02922,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,133.17104582041412,136.31685134377324,26.316851343773237,0.8963560793090811,-76.81771599678825,226.69436188350826,30.830886802664395,50.830886802664395,0.6316114565635162,-56.90819223637281,,,,,,,,,,
41.10718,29.02917,,48,,,,,-87.4,,,,,-85.9,76,5.1,-12.0,-12.0,,,,,,41.10718_29.02917,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,133.6336702193638,138.9337659596685,28.933765959668506,0.8751795635493734,-76.49069385421524,220.73205256599826,30.488886134305687,50.48888613430569,0.636227883069297,-54.651975155652615,,,,,,,,,,
41.10718,29.02917,,48,,,,,-86.8,,,,,-90.5,76,4.9,-12.5,-14.9,,,,,,41.10718_29.02917,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,133.6336702193638,138.9337659596685,28.933765959668506,0.8751795635493734,-75.96558611608562,220.73205256599826,30.488886134305687,50.48888613430569,0.636227883069297,-57.57862341777138,,,,,,,,,,
41.10714,29.0291,,48,,,,,-87.3,,,,,-86.3,76,2.9,-12.9,-13.0,,,,,,41.10714_29.0291,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,133.33677137533243,142.0910024237852,32.0910024237852,0.8472053603503806,-73.96102795858823,213.9418607726546,29.739773250692224,49.739773250692224,0.6462601990547069,-55.772255178421204,,,,,,,,,,
41.10714,29.0291,,48,,,,,-86.9,,,,,-86.4,76,2.0,-13.5,-12.9,,,,,,41.10714_29.0291,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,133.33677137533243,142.0910024237852,32.0910024237852,0.8472053603503806,-73.62214581444807,213.9418607726546,29.739773250692224,49.739773250692224,0.6462601990547069,-55.83688119832668,,,,,,,,,,
41.10709,29.02904,,48,,,,,-87.5,,,,,-87.9,76,5.6,-13.1,-13.1,,,,,,41.10709_29.02904,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,134.83702264161874,145.22945570590474,35.22945570590474,0.816848447056353,-71.47423911743088,206.6269262967767,29.294217300383252,49.29421730038325,0.6521749168453584,-57.32617519070701,,,,,,,,,,
41.10709,29.02904,,48,,,,,-85.6,,,,,-91.5,76,6.2,-12.0,-15.2,,,,,,41.10709_29.02904,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,134.83702264161874,145.22945570590474,35.22945570590474,0.816848447056353,-69.92222706802382,206.6269262967767,29.294217300383252,49.29421730038325,0.6521749168453584,-59.6740048913503,,,,,,,,,,
41.10703,29.02897,,48,,,,,-87.5,,,,,-90.9,76,5.2,-12.5,-14.0,,,,,,41.10703_29.02897,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,137.2439787381263,148.8314619288019,38.8314619288019,0.7789937703734539,-68.16195490767721,197.9474058958621,28.75864238971434,48.75864238971434,0.6592324014697479,-59.92422529360009,,,,,,,,,,
41.10703,29.02897,,48,,,,,-88.4,,,,,-90.6,76,4.2,-12.3,-13.6,,,,,,41.10703_29.02897,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,137.2439787381263,148.8314619288019,38.8314619288019,0.7789937703734539,-68.86304930101332,197.9474058958621,28.75864238971434,48.75864238971434,0.6592324014697479,-59.72645557315916,,,,,,,,,,
41.10697,29.02888,,48,,,,,-88.1,,,,,-89.0,76,3.6,-12.7,-13.2,,,,,,41.10697_29.02888,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,139.40238563764777,152.90594895672382,42.90594895672382,0.7324722163522369,-64.53080226063207,188.50136624652168,27.72501683360798,47.72501683360798,0.67268950711624,-59.86936613334536,,,,,,,,,,
41.10697,29.02888,,48,,,,,-88.3,,,,,-92.1,59,2.5,-12.9,-15.3,76,,,-88.6,,41.10697_29.02888,41.1080861,29.0281222,110.0,6.0,True,41.1080861,29.0281222,230.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,139.40238563764777,152.90594895672382,42.90594895672382,0.7324722163522369,-64.67729670390251,139.40238563764777,152.90594895672382,77.09405104327618,0.22335132317230466,-20.57065686416926,188.50136624652168,27.72501683360798,47.72501683360798,0.67268950711624,-59.60029033049886,,,,,
41.1069,29.0288,,48,,,,,-89.6,,,,,-95.6,59,0.8,-13.5,-18.6,76,,,-86.8,,41.1069_29.0288,41.1080861,29.0281222,110.0,6.0,True,41.1080861,29.0281222,230.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,143.5945830834039,156.7041932020585,46.70419320205849,0.6857650889089653,-61.44455196624328,143.5945830834039,156.7041932020585,73.29580679794151,0.28743061749381377,-27.478367032408595,178.50802034310456,26.98295600052012,46.98295600052012,0.6822158885282381,-59.216339124251064,,,,,
41.1069,29.0288,,48,,,,,-89.4,,,,,-84.8,76,0.4,-15.4,-11.9,,,,,,41.1069_29.0288,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,143.5945830834039,156.7041932020585,46.70419320205849,0.6857650889089653,-61.3073989484615,178.50802034310456,26.98295600052012,46.98295600052012,0.6822158885282381,-57.85190734719459,,,,,,,,,,
41.10684,29.02873,,48,,,,,-90.0,,,,,-86.9,76,2.2,-14.6,-11.6,,,,,,41.10684_29.02873,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,147.6213073300161,159.8205276157729,49.8205276157729,0.6451839976769955,-58.066559790929595,169.91577003295615,26.241360320465276,46.241360320465276,0.6916219737989665,-60.101949523130195,,,,,,,,,,
41.10684,29.02873,,48,,,,,-83.9,,,,,-80.2,76,3.1,-13.0,-12.1,,,,,,41.10684_29.02873,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,147.6213073300161,159.8205276157729,49.8205276157729,0.6451839976769955,-54.13093740509993,169.91577003295615,26.241360320465276,46.241360320465276,0.6916219737989665,-55.46808229867712,,,,,,,,,,
41.10679,29.02866,,48,,,,,-78.8,,,,,-81.4,76,0.8,-12.4,-13.2,,,,,,41.10679_29.02866,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,150.99922458118374,162.63817741926073,52.63817741926073,0.6068463692562518,-47.81949389739264,162.35999980001168,25.25247229384115,45.25247229384115,0.7039840795376815,-57.30430407436728,,,,,,,,,,
41.10679,29.02866,,48,,,,,-87.6,,,,,-82.6,76,-2.1,-15.5,-11.4,,,,,,41.10679_29.02866,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,150.99922458118374,162.63817741926073,52.63817741926073,0.6068463692562518,-53.15974194684765,162.35999980001168,25.25247229384115,45.25247229384115,0.7039840795376815,-58.149084969812485,,,,,,,,,,
41.10676,29.02862,,48,,,,,-88.1,,,,,-79.7,76,-2.0,-15.0,-11.1,,,,,,41.10676_29.02862,41.1080861,29.0281222,110.0,6.0,True,41.1054694,29.0278333,340.0,18.0,True,,,,,False,,,,,False,153.24045962515842,164.20651783594633,54.20651783594633,0.5848654064500334,-51.526642308247936,157.92139533712813,24.6690802735215,44.6690802735215,0.711178958030387,-56.68096295502185,,,,,,,,,,
41.10673,29.02858,,76,,,,,-77.4,,,,,-84.5,48,9.9,-10.8,-17.5,,,,,,41.10673_29.02858,41.1054694,29.0278333,340.0,18.0,True,41.1080861,29.0281222,110.0,6.0,True,,,,,False,,,,,False,153.5001094312821,24.05201283767957,44.05201283767957,0.7187088964405721,-55.628068584500284,155.59315306678556,165.7285424623028,55.72854246230281,0.5631144499513757,-47.58317102089125,,,,,,,,,,
41.10668,29.02851,,76,,,,,-74.5,,,,,-83.4,48,12.7,-10.8,-20.1,,,,,,41.10668_29.02851,41.1054694,29.0278333,340.0,18.0,True,41.1080861,29.0281222,110.0,6.0,True,,,,,False,,,,,False,146.06541762598164,22.839978792112902,42.8399787921129,0.733255597905524,-54.62754204396153,159.69145811267967,168.260426030732,58.26042603073199,0.526059177567143,-43.87333540909973,,,,,,,,,,
41.10668,29.02851,,76,,,,,-73.5,,,,,-83.2,48,11.7,-10.6,-17.4,,,,,,41.10668_29.02851,41.1054694,29.0278333,340.0,18.0,True,41.1080861,29.0281222,110.0,6.0,True,,,,,False,,,,,False,146.06541762598164,22.839978792112902,42.8399787921129,0.733255597905524,-53.894286446056014,159.69145811267967,168.260426030732,58.26042603073199,0.526059177567143,-43.7681235735863,,,,,,,,,,
41.10663,29.02845,,76,,,,,-81.9,,,,,-85.9,48,8.2,-11.8,-15.8,,,,,,41.10663_29.02845,41.1054694,29.0278333,340.0,18.0,True,41.1080861,29.0281222,110.0,6.0,True,,,,,False,,,,,False,139.0123207690346,21.819918639172442,41.81991863917244,0.7452442374014083,-61.035503043175346,164.2237065990605,170.3727519725445,60.372751972544506,0.49435531449785264,-42.465121515365546,,,,,,,,,,
41.10663,29.02845,,76,,,,,-79.5,,,,,-81.4,48,3.3,-12.6,-13.2,,,,,,41.10663_29.02845,41.1054694,29.0278333,340.0,18.0,True,41.1080861,29.0281222,110.0,6.0,True,,,,,False,,,,,False,139.0123207690346,21.819918639172442,41.81991863917244,0.7452442374014083,-59.24691687341196,164.2237065990605,170.3727519725445,60.372751972544506,0.49435531449785264,-40.24052260012521,,,,,,,,,,
41.10657,29.02838,,76,,,,,-79.6,,,,,-80.8,48,5.6,-14.0,-13.3,,,,,,41.10657_29.02838,41.1054694,29.0278333,340.0,18.0,True,41.1080861,29.0281222,110.0,6.0,True,,,,,False,,,,,False,130.6723061052488,20.519816806966332,40.51981680696633,0.7601812964817085,-60.510431199943994,169.96067583846434,172.69879696622695,62.69879696622695,0.4586682125906966,-37.06039157732829,,,,,,,,,,
