Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_PCI_0_lat,NR_UE_PCI_0_lon,NR_UE_PCI_0_azimuth,NR_UE_PCI_0_height,NR_UE_Nbr_PCI_0_lat,NR_UE_Nbr_PCI_0_lon,NR_UE_Nbr_PCI_0_azimuth,NR_UE_Nbr_PCI_0_height,NR_UE_Nbr_PCI_1_lat,NR_UE_Nbr_PCI_1_lon,NR_UE_Nbr_PCI_1_azimuth,NR_UE_Nbr_PCI_1_height,NR_UE_Nbr_PCI_2_lat,NR_UE_Nbr_PCI_2_lon,NR_UE_Nbr_PCI_2_azimuth,NR_UE_Nbr_PCI_2_height,NR_UE_Nbr_PCI_3_lat,NR_UE_Nbr_PCI_3_lon,NR_UE_Nbr_PCI_3_azimuth,NR_UE_Nbr_PCI_3_height
41.10723,29.02949,48,-86.0,-10.7,10.2,76,0,0,0,-95.7,-200.0,-200.0,-200.0,-13.8,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10723,29.02949,48,-89.9,-11.1,10.8,76,0,0,0,-96.0,-200.0,-200.0,-200.0,-17.0,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10723,29.02949,48,-88.3,-10.7,9.2,76,0,0,0,-97.5,-200.0,-200.0,-200.0,-18.4,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10723,29.02949,48,-90.4,-11.1,9.7,76,0,0,0,-96.4,-200.0,-200.0,-200.0,-17.4,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10723,29.02949,48,-87.5,-10.8,8.6,76,0,0,0,-96.0,-200.0,-200.0,-200.0,-17.2,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10722,29.02947,48,-90.1,-11.1,8.7,76,0,0,0,-96.2,-200.0,-200.0,-200.0,-17.3,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10722,29.02947,48,-87.8,-11.2,8.1,76,0,0,0,-94.8,-200.0,-200.0,-200.0,-15.2,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10724,29.02944,48,-90.7,-11.6,9.1,76,0,0,0,-96.5,-200.0,-200.0,-200.0,-15.9,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10724,29.02944,48,-88.0,-11.1,6.5,76,0,0,0,-95.7,-200.0,-200.0,-200.0,-15.1,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10725,29.02941,48,-91.9,-12.1,4.8,76,0,0,0,-95.0,-200.0,-200.0,-200.0,-14.3,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10725,29.02941,48,-91.4,-12.5,4.5,76,0,0,0,-91.0,-200.0,-200.0,-200.0,-13.0,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10727,29.02938,48,-92.8,-13.2,4.7,76,0,0,0,-90.7,-200.0,-200.0,-200.0,-13.3,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10727,29.02938,48,-91.2,-12.7,6.2,76,0,0,0,-91.9,-200.0,-200.0,-200.0,-13.3,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10728,29.02934,48,-91.3,-12.6,4.4,76,0,0,0,-91.8,-200.0,-200.0,-200.0,-13.2,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10728,29.02934,48,-89.8,-12.0,5.1,76,0,0,0,-93.8,-200.0,-200.0,-200.0,-14.1,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10727,29.0293,48,-89.0,-11.9,6.4,76,0,0,0,-91.8,-200.0,-200.0,-200.0,-13.6,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10727,29.0293,48,-88.3,-11.9,6.2,76,0,0,0,-92.1,-200.0,-200.0,-200.0,-14.3,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10725,29.02925,48,-87.9,-11.7,6.5,76,0,0,0,-92.7,-200.0,-200.0,-200.0,-15.4,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10725,29.02925,48,-88.4,-12.0,6.6,76,0,0,0,-89.6,-200.0,-200.0,-200.0,-14.1,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10722,29.02922,48,-87.1,-11.5,7.0,76,0,0,0,-87.8,-200.0,-200.0,-200.0,-13.8,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10722,29.02922,48,-85.7,-11.5,6.4,76,0,0,0,-90.1,-200.0,-200.0,-200.0,-14.7,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10718,29.02917,48,-87.4,-12.0,5.1,76,0,0,0,-85.9,-200.0,-200.0,-200.0,-12.0,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10718,29.02917,48,-86.8,-12.5,4.9,76,0,0,0,-90.5,-200.0,-200.0,-200.0,-14.9,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10714,29.0291,48,-87.3,-12.9,2.9,76,0,0,0,-86.3,-200.0,-200.0,-200.0,-13.0,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10714,29.0291,48,-86.9,-13.5,2.0,76,0,0,0,-86.4,-200.0,-200.0,-200.0,-12.9,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10709,29.02904,48,-87.5,-13.1,5.6,76,0,0,0,-87.9,-200.0,-200.0,-200.0,-13.1,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10709,29.02904,48,-85.6,-12.0,6.2,76,0,0,0,-91.5,-200.0,-200.0,-200.0,-15.2,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10703,29.02897,48,-87.5,-12.5,5.2,76,0,0,0,-90.9,-200.0,-200.0,-200.0,-14.0,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10703,29.02897,48,-88.4,-12.3,4.2,76,0,0,0,-90.6,-200.0,-200.0,-200.0,-13.6,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.02888,48,-88.1,-12.7,3.6,76,0,0,0,-89.0,-200.0,-200.0,-200.0,-13.2,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10697,29.02888,48,-88.3,-12.9,2.5,59,76,0,0,-92.1,-88.6,-200.0,-200.0,-15.3,-13.3,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1069,29.0288,48,-89.6,-13.5,0.8,59,76,0,0,-95.6,-86.8,-200.0,-200.0,-18.6,-12.6,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1069,29.0288,48,-89.4,-15.4,0.4,76,0,0,0,-84.8,-200.0,-200.0,-200.0,-11.9,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10684,29.02873,48,-90.0,-14.6,2.2,76,0,0,0,-86.9,-200.0,-200.0,-200.0,-11.6,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10684,29.02873,48,-83.9,-13.0,3.1,76,0,0,0,-80.2,-200.0,-200.0,-200.0,-12.1,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10679,29.02866,48,-78.8,-12.4,0.8,76,0,0,0,-81.4,-200.0,-200.0,-200.0,-13.2,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10679,29.02866,48,-87.6,-15.5,-2.1,76,0,0,0,-82.6,-200.0,-200.0,-200.0,-11.4,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10676,29.02862,48,-88.1,-15.0,-2.0,76,0,0,0,-79.7,-200.0,-200.0,-200.0,-11.1,-30.0,-30.0,-30.0,41.1080861,29.0281222,110.0,6.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10673,29.02858,76,-77.4,-10.8,9.9,48,0,0,0,-84.5,-200.0,-200.0,-200.0,-17.5,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10668,29.02851,76,-74.5,-10.8,12.7,48,0,0,0,-83.4,-200.0,-200.0,-200.0,-20.1,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10668,29.02851,76,-73.5,-10.6,11.7,48,0,0,0,-83.2,-200.0,-200.0,-200.0,-17.4,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10663,29.02845,76,-81.9,-11.8,8.2,48,0,0,0,-85.9,-200.0,-200.0,-200.0,-15.8,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10663,29.02845,76,-79.5,-12.6,3.3,48,0,0,0,-81.4,-200.0,-200.0,-200.0,-13.2,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10657,29.02838,76,-79.6,-14.0,5.6,48,0,0,0,-80.8,-200.0,-200.0,-200.0,-13.3,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10657,29.02838,76,-78.2,-11.9,7.0,48,0,0,0,-81.6,-200.0,-200.0,-200.0,-14.6,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10653,29.02833,76,-79.8,-11.2,11.0,48,0,0,0,-86.0,-200.0,-200.0,-200.0,-16.1,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10653,29.02833,76,-77.0,-10.6,12.7,48,0,0,0,-85.4,-200.0,-200.0,-200.0,-17.8,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10649,29.02828,76,-75.7,-10.6,14.3,48,0,0,0,-82.6,-200.0,-200.0,-200.0,-16.1,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10649,29.02828,76,-79.7,-11.4,9.6,48,0,0,0,-85.9,-200.0,-200.0,-200.0,-14.6,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10646,29.02823,76,-80.9,-11.3,8.9,48,0,0,0,-84.4,-200.0,-200.0,-200.0,-14.2,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10646,29.02823,76,-81.9,-11.6,9.5,48,0,0,0,-88.2,-200.0,-200.0,-200.0,-16.3,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10642,29.02818,76,-81.9,-11.0,12.2,48,0,0,0,-88.7,-200.0,-200.0,-200.0,-20.1,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10642,29.02818,76,-80.6,-10.7,13.3,48,0,0,0,-90.7,-200.0,-200.0,-200.0,-19.0,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10637,29.02813,76,-83.4,-10.8,14.2,48,0,0,0,-92.6,-200.0,-200.0,-200.0,-19.2,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10637,29.02813,76,-83.9,-10.8,16.0,48,0,0,0,-93.7,-200.0,-200.0,-200.0,-20.7,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10632,29.02805,76,-79.3,-10.5,20.5,48,0,0,0,-89.8,-200.0,-200.0,-200.0,-22.2,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1063,29.02802,76,-79.1,-10.5,17.3,48,0,0,0,-90.5,-200.0,-200.0,-200.0,-18.5,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10627,29.02798,76,-84.3,-10.7,17.3,48,0,0,0,-93.2,-200.0,-200.0,-200.0,-18.5,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10625,29.02795,76,-82.2,-10.5,18.6,48,0,0,0,-98.0,-200.0,-200.0,-200.0,-22.5,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10623,29.02792,76,-81.1,-10.5,23.2,48,0,0,0,-110.1,-200.0,-200.0,-200.0,-28.9,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10623,29.02792,76,-76.2,-10.4,26.0,48,0,0,0,-100.7,-200.0,-200.0,-200.0,-22.8,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,41.1080861,29.0281222,110.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10619,29.02788,76,-73.5,-10.4,24.1,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10619,29.02788,76,-78.6,-10.4,26.2,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10617,29.02784,76,-73.0,-10.3,27.0,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10616,29.02782,76,-71.9,-10.4,26.4,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10614,29.02781,76,-71.9,-10.4,26.6,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10613,29.02779,76,-70.2,-10.4,26.4,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10612,29.02778,76,-71.0,-10.4,24.6,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
